Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-01-03,105.417,108.261,104.851,106.815,1903200,0.0,0.0
2017-01-04,107.0,107.978,105.926,107.362,1090200,0.0,0.0
2017-01-05,107.391,109.258,105.75,107.636,1348300,0.0,0.0
2017-01-06,107.772,108.466,106.424,106.883,1147800,0.0,0.0
2017-01-09,105.652,106.414,103.698,103.737,1811400,0.0,0.0
2017-01-10,104.372,108.085,104.372,106.414,2138800,0.0,0.0
2017-01-11,106.424,107.479,105.232,106.766,1538500,0.0,0.0
2017-01-12,106.512,106.854,102.926,104.108,1490800,0.0,0.0
2017-01-13,104.069,105.828,103.815,104.606,953600,0.0,0.0
2017-01-17,104.284,105.642,103.238,104.782,1219600,0.0,0.0
2017-01-18,105.017,108.759,104.646,108.486,2067500,0.0,0.0
2017-01-19,108.183,109.932,107.108,107.929,1614700,0.0,0.0
2017-01-20,108.447,109.395,107.919,108.652,1252300,0.0,0.0
2017-01-23,108.447,108.711,106.913,107.597,1312200,0.0,0.0
2017-01-24,108.613,111.857,108.007,111.017,1783800,0.0,0.0
2017-01-25,112.375,112.971,110.02,111.652,3048100,0.0,0.0
2017-01-26,120.603,126.436,119.264,124.16,6527800,0.0,0.0
2017-01-27,123.71,125.704,122.342,125.332,2471200,0.0,0.0
2017-01-30,125.801,125.987,121.873,125.831,2762400,0.0,0.0
2017-01-31,126.055,126.642,121.297,123.622,3671200,0.0,0.0
2017-02-01,124.619,128.195,124.619,126.925,2867700,0.0,0.0
2017-02-02,124.433,125.958,123.397,124.189,1764500,0.0,0.0
2017-02-03,124.902,126.642,124.902,125.713,1576400,0.0,0.0
2017-02-06,124.883,125.782,123.007,123.427,1382400,0.0,0.0
2017-02-07,123.788,124.58,122.538,123.358,1255000,0.0,0.0
2017-02-08,123.016,123.016,120.251,121.805,1863400,0.0,0.0
2017-02-09,121.805,123.749,120.945,122.577,1531900,0.0,0.0
2017-02-10,123.27,124.629,122.528,124.218,1313700,0.0,0.0
2017-02-13,124.404,125.967,124.248,124.863,1789800,0.0,0.0
2017-02-14,124.336,126.055,123.182,125.85,952900,0.0,0.0
2017-02-15,125.567,126.612,124.287,126.231,1135200,0.0,0.0
2017-02-16,125.733,126.329,123.544,124.941,989600,0.0,0.0
2017-02-17,124.052,124.052,122.166,123.153,1120700,0.0,0.0
2017-02-21,123.759,126.564,123.554,125.987,1311900,0.0,0.0
2017-02-22,124.922,125.215,123.466,125.137,1124800,0.0,0.0
2017-02-23,126.114,126.896,117.593,118.14,3066000,0.0,0.0
2017-02-24,116.635,121.854,116.391,121.316,2269400,0.0,0.0
2017-02-27,121.863,125.919,121.375,125.283,1748900,0.0,0.0
2017-02-28,123.915,125.752,123.124,125.108,1539700,0.0,0.0
2017-03-01,127.805,131.215,127.785,130.316,2489100,0.0,0.0
2017-03-02,130.072,130.199,125.713,126.065,1962800,0.0,0.0
2017-03-03,126.065,127.179,124.023,125.782,1467900,0.0,0.0
2017-03-06,124.316,127.189,124.003,126.818,1443600,0.0,0.0
2017-03-07,126.417,127.521,124.551,125.225,1497100,0.0,0.0
2017-03-08,126.134,127.013,121.326,121.463,2009300,0.0,0.0
2017-03-09,121.17,122.362,117.837,119.196,3077000,0.0,0.0
2017-03-10,121.023,121.951,118.57,120.143,1454000,0.0,0.0
2017-03-13,120.173,122.205,120.173,121.365,1362800,0.0,0.0
2017-03-14,119.372,119.391,116.577,119.332,2049200,0.0,0.0
2017-03-15,120.388,124.14,119.958,123.466,2135100,0.0,0.0
2017-03-16,124.101,125.528,122.069,122.42,1369700,0.0,0.0
2017-03-17,122.85,123.886,122.293,122.332,977700,0.0,0.0
2017-03-20,121.629,122.968,120.202,122.137,950000,0.0,0.0
2017-03-21,122.469,122.88,116.86,117.271,1795400,0.0,0.0
2017-03-22,116.606,118.707,115.443,117.632,1393800,0.0,0.0
2017-03-23,116.968,119.684,116.704,118.062,1058600,0.0,0.0
2017-03-24,118.56,119.948,116.802,117.935,1259800,0.0,0.0
2017-03-27,114.779,117.271,112.473,116.831,1422400,0.0,0.0
2017-03-28,116.86,121.814,116.499,120.427,1636600,0.0,0.0
2017-03-29,120.251,122.176,119.772,120.818,1069600,0.0,0.0
2017-03-30,120.837,121.707,120.163,121.336,873600,0.0,0.0
2017-03-31,120.534,123.31,120.368,122.196,979300,0.0,0.0
2017-04-03,122.254,122.42,118.844,121.003,1258000,0.0,0.0
2017-04-04,120.31,122.039,119.929,120.945,831500,0.0,0.0
2017-04-05,122.147,123.876,117.534,118.297,1657500,0.0,0.0
2017-04-06,118.736,122.108,118.433,121.17,1263300,0.0,0.0
2017-04-07,120.769,122.567,120.271,120.593,1264600,0.0,0.0
2017-04-10,121.531,123.681,121.111,123.085,1442300,0.0,0.0
2017-04-11,123.114,123.671,121.189,123.055,954200,0.0,0.0
2017-04-12,122.694,123.182,118.062,118.365,1506000,0.0,0.0
2017-04-13,118.551,120.398,116.528,116.567,1324200,0.0,0.0
2017-04-17,117.271,118.209,116.333,118.189,1302900,0.0,0.0
2017-04-18,117.036,117.759,115.238,117.124,1338900,0.0,0.0
2017-04-19,118.199,119.792,116.264,116.723,2840100,0.0,0.0
2017-04-20,111.144,112.023,108.075,110.655,6931700,0.0,0.0
2017-04-21,110.323,110.665,106.336,108.916,3743400,0.0,0.0
2017-04-24,111.114,112.17,110.528,110.968,2589200,0.0,0.0
2017-04-25,111.74,112.6,109.961,110.714,2021300,0.0,0.0
2017-04-26,110.714,112.238,110.587,110.811,1534400,0.0,0.0
2017-04-27,110.313,110.811,105.545,107.02,2798800,0.0,0.0
2017-04-28,109.385,110.303,106.737,107.157,2562300,0.0,0.0
2017-05-01,107.303,107.489,104.616,106.395,1639600,0.0,0.0
2017-05-02,106.492,107.274,105.163,106.141,1400900,0.0,0.0
2017-05-03,105.212,106.287,104.176,105.242,1434300,0.0,0.0
2017-05-04,105.242,105.466,103.317,104.909,1606000,0.0,0.0
2017-05-05,105.115,106.561,104.411,106.473,1365300,0.0,0.0
2017-05-08,108.212,109.59,108.154,109.131,2212800,0.0,0.0
2017-05-09,109.463,109.981,108.535,109.15,1324200,0.0,0.0
2017-05-10,109.199,112.326,108.828,111.623,1779700,0.0,0.0
2017-05-11,111.202,112.541,108.838,111.818,1491400,0.0,0.0
2017-05-12,111.007,111.066,108.701,109.6,1200100,0.0,0.0
2017-05-15,110.548,112.131,110.079,111.232,1333000,0.0,0.0
2017-05-16,111.085,111.417,108.095,109.17,1358000,0.0,0.0
2017-05-17,109.17,109.17,102.33,102.701,2397800,0.0,0.0
2017-05-18,101.831,104.948,100.385,104.069,2588700,0.0,0.0
2017-05-19,104.479,108.066,104.47,107.587,1706200,0.0,0.0
2017-05-22,108.154,108.72,106.698,108.075,1007000,0.0,0.0
2017-05-23,108.056,108.769,106.766,108.759,1047900,0.0,0.0
2017-05-24,108.671,110.763,107.753,108.281,1457300,0.0,0.0
2017-05-25,108.329,111.329,107.743,108.857,1684900,0.0,0.0
2017-05-26,108.466,109.307,107.44,108.632,787000,0.0,0.0
2017-05-30,108.202,109.512,107.46,108.124,1122100,0.0,0.0
2017-05-31,107.831,108.535,103.893,106.248,2129400,0.0,0.0
2017-06-01,107.079,109.795,106.512,107.46,1759300,0.0,0.0
2017-06-02,107.157,107.206,105.691,106.014,1582700,0.0,0.0
2017-06-05,105.926,105.926,101.861,103.326,2856400,0.0,0.0
2017-06-06,102.652,104.157,101.118,103.893,1993800,0.0,0.0
2017-06-07,104.235,104.372,102.193,102.857,1496200,0.0,0.0
2017-06-08,102.857,105.613,102.476,104.108,1242900,0.0,0.0
2017-06-09,104.401,108.271,104.176,107.704,2118200,0.0,0.0
2017-06-12,108.144,109.268,107.411,109.268,1946400,0.0,0.0
2017-06-13,108.808,109.395,107.137,109.111,1614900,0.0,0.0
2017-06-14,108.701,108.701,101.694,102.418,3048800,0.0,0.0
2017-06-15,101.392,103.258,100.512,101.128,2141300,0.0,0.0
2017-06-16,101.294,102.818,100.385,102.799,1882200,0.0,0.0
2017-06-19,103.229,104.997,102.975,104.509,1018200,0.0,0.0
2017-06-20,103.795,103.795,100.082,101.538,2093100,0.0,0.0
2017-06-21,101.88,102.349,98.323,99.3,1902800,0.0,0.0
2017-06-22,99.838,101.968,98.988,101.45,1377000,0.0,0.0
2017-06-23,101.626,103.346,100.922,102.457,1580000,0.0,0.0
2017-06-26,102.564,104.733,102.564,103.688,862300,0.0,0.0
2017-06-27,104.352,106.17,103.336,103.365,1292700,0.0,0.0
2017-06-28,104.645,106.6,104.382,106.014,1264300,0.0,0.0
2017-06-29,107.206,111.066,106.307,107.196,2428400,0.0,0.0
2017-06-30,108.183,111.271,107.997,110.137,2065200,0.0,0.0
2017-07-03,111.007,112.453,110.03,110.626,747900,0.0,0.0
2017-07-05,111.163,114.867,110.186,111.662,1905800,0.0,0.0
2017-07-06,111.574,112.766,109.365,109.785,2250600,0.0,0.0
2017-07-07,109.825,110.44,108.574,109.981,1024800,0.0,0.0
2017-07-10,109.502,112.033,108.554,110.948,1114800,0.0,0.0
2017-07-11,111.232,111.476,109.365,111.095,817400,0.0,0.0
2017-07-12,112.111,114.642,111.456,111.652,1258000,0.0,0.0
2017-07-13,113.45,113.45,110.753,112.121,1844300,0.0,0.0
2017-07-14,112.443,114.964,111.72,114.535,1260500,0.0,0.0
2017-07-17,115.912,116.714,114.486,115.101,1506000,0.0,0.0
2017-07-18,114.662,115.15,113.645,114.798,1723700,0.0,0.0
2017-07-19,114.798,116.469,114.368,115.99,1781700,0.0,0.0
2017-07-20,121.17,123.378,118.619,119.743,3581600,0.0,0.0
2017-07-21,117.994,118.756,116.528,116.587,1782200,0.0,0.0
2017-07-24,116.772,117.71,114.847,115.688,1355800,0.0,0.0
2017-07-25,117.036,120.153,116.958,118.414,1749400,0.0,0.0
2017-07-26,119.381,119.381,117.026,117.427,949500,0.0,0.0
2017-07-27,117.446,118.463,116.0,118.013,1086800,0.0,0.0
2017-07-28,117.857,118.179,116.313,116.997,1109400,0.0,0.0
2017-07-31,117.183,117.505,115.717,116.245,866700,0.0,0.0
2017-08-01,116.743,116.841,113.03,113.899,1597800,0.0,0.0
2017-08-02,113.225,114.368,111.456,112.404,1307100,0.0,0.0
2017-08-03,112.844,114.407,112.58,113.655,1177200,0.0,0.0
2017-08-04,114.525,115.951,114.339,115.668,920600,0.0,0.0
2017-08-07,115.815,116.127,114.759,115.404,830500,0.0,0.0
2017-08-08,114.72,116.694,114.212,114.701,848700,0.0,0.0
2017-08-09,113.43,114.144,111.984,112.678,944900,0.0,0.0
2017-08-10,112.092,112.864,109.013,109.072,1697800,0.0,0.0
2017-08-11,108.877,109.688,108.173,108.994,982700,0.0,0.0
2017-08-14,110.421,111.075,109.434,109.639,1209900,0.0,0.0
2017-08-15,110.518,110.636,109.053,109.434,681900,0.0,0.0
2017-08-16,110.245,110.743,108.623,109.414,995900,0.0,0.0
2017-08-17,113.108,113.352,109.043,109.268,2070200,0.0,0.0
2017-08-18,110.382,110.626,108.124,109.307,1411900,0.0,0.0
2017-08-21,109.16,109.307,105.212,105.926,1366700,0.0,0.0
2017-08-22,106.512,109.991,106.512,109.873,1378700,0.0,0.0
2017-08-23,108.818,109.189,106.209,106.209,1019300,0.0,0.0
2017-08-24,106.512,107.255,104.88,105.154,973600,0.0,0.0
2017-08-25,105.584,105.916,104.089,104.812,1073000,0.0,0.0
2017-08-28,106.023,108.241,105.75,108.183,1338200,0.0,0.0
2017-08-29,107.079,113.196,106.932,112.316,2941900,0.0,0.0
2017-08-30,112.473,117.065,110.548,116.469,3207200,0.0,0.0
2017-08-31,116.86,117.955,114.857,115.365,1734300,0.0,0.0
2017-09-01,115.668,118.414,115.668,117.808,1646500,0.0,0.0
2017-09-05,117.808,118.902,115.17,116.372,1508500,0.0,0.0
2017-09-06,117.71,118.658,117.056,118.394,1439500,0.0,0.0
2017-09-07,118.727,120.349,117.583,120.28,1871400,0.0,0.0
2017-09-08,120.681,125.078,120.681,123.798,2616500,0.0,0.0
2017-09-11,122.538,123.456,120.632,122.176,2174600,0.0,0.0
2017-09-12,124.209,125.557,123.29,124.775,1418600,0.0,0.0
2017-09-13,124.59,126.671,123.231,125.88,1434700,0.0,0.0
2017-09-14,125.342,125.811,123.896,124.453,1301900,0.0,0.0
2017-09-15,124.248,125.879,124.072,125.176,1119500,0.0,0.0
2017-09-18,125.176,126.554,125.166,126.476,920000,0.0,0.0
2017-09-19,126.544,126.993,125.195,126.925,846800,0.0,0.0
2017-09-20,127.033,129.28,126.759,127.756,1041600,0.0,0.0
2017-09-21,128.215,128.215,126.935,127.15,894800,0.0,0.0
2017-09-22,126.759,129.778,126.065,129.29,998000,0.0,0.0
2017-09-25,129.69,129.945,128.225,129.192,1023900,0.0,0.0
2017-09-26,129.378,131.498,129.006,130.883,1040700,0.0,0.0
2017-09-27,131.557,133.99,131.088,132.593,1236700,0.0,0.0
2017-09-28,132.671,135.172,132.094,134.821,1039300,0.0,0.0
2017-09-29,134.811,136.785,133.834,135.573,1224400,0.0,0.0
2017-10-02,136.023,136.56,133.716,136.023,1368300,0.0,0.0
2017-10-03,136.521,139.452,135.808,139.452,1670200,0.0,0.0
2017-10-04,138.974,139.062,136.277,137.537,1654000,0.0,0.0
2017-10-05,138.309,139.882,137.596,138.739,997700,0.0,0.0
2017-10-06,138.202,139.804,137.781,138.993,865300,0.0,0.0
2017-10-09,139.404,139.619,137.869,139.237,810800,0.0,0.0
2017-10-10,140.322,140.899,137.146,138.319,1105600,0.0,0.0
2017-10-11,138.593,139.189,137.694,138.915,825600,0.0,0.0
2017-10-12,137.772,141.055,136.961,140.723,1120100,0.0,0.0
2017-10-13,141.592,142.237,140.156,140.918,884900,0.0,0.0
2017-10-16,142.56,143.322,141.153,142.462,1204000,0.0,0.0
2017-10-17,142.11,142.306,139.746,140.068,1525600,0.0,0.0
2017-10-18,140.781,141.299,138.915,141.026,1922400,0.0,0.0
2017-10-19,141.495,144.231,137.723,141.104,2955500,0.0,0.0
2017-10-20,141.505,143.342,140.742,141.104,2525000,0.0,0.0
2017-10-23,141.143,141.338,137.977,138.251,1372400,0.0,0.0
2017-10-24,139.198,142.179,138.935,140.654,1420400,0.0,0.0
2017-10-25,139.98,140.811,135.036,135.739,2508100,0.0,0.0
2017-10-26,136.56,138.983,136.12,138.016,2021000,0.0,0.0
2017-10-27,138.114,142.726,138.114,142.609,1365800,0.0,0.0
2017-10-30,142.003,143.371,139.98,140.312,1256900,0.0,0.0
2017-10-31,140.322,141.514,138.006,138.251,1329100,0.0,0.0
2017-11-01,140.068,141.29,139.345,140.391,1147300,0.0,0.0
2017-11-02,140.097,143.517,139.736,142.257,1025900,0.0,0.0
2017-11-03,141.778,142.667,141.162,141.407,708200,0.0,0.0
2017-11-06,141.944,145.13,141.807,145.013,1092300,0.0,0.0
2017-11-07,145.013,146.039,143.215,144.182,765000,0.0,0.0
2017-11-08,143.566,145.443,143.156,145.345,917600,0.0,0.0
2017-11-09,142.667,144.026,139.785,141.778,1045000,0.0,0.0
2017-11-10,141.641,143.625,141.641,142.97,743300,0.0,0.0
2017-11-13,141.876,142.394,140.303,141.309,1313900,0.0,0.0
2017-11-14,140.469,142.833,140.469,141.563,1112900,0.0,0.0
2017-11-15,140.684,141.544,138.133,140.107,1058600,0.0,0.0
2017-11-16,141.69,145.169,140.371,144.973,1648900,0.0,0.0
2017-11-17,144.377,147.7,144.065,146.664,1607300,0.0,0.0
2017-11-20,146.332,149.273,146.332,148.042,1026900,0.0,0.0
2017-11-21,148.628,151.462,148.53,150.182,1318800,0.0,0.0
2017-11-22,151.081,151.423,149.019,149.771,1053300,0.0,0.0
2017-11-24,150.104,151.902,148.687,149.664,768100,0.0,0.0
2017-11-27,149.39,151.208,148.892,149.859,1004900,0.0,0.0
2017-11-28,150.504,153.221,149.683,153.025,863000,0.0,0.0
2017-11-29,152.439,155.058,151.648,154.237,1184000,0.0,0.0
2017-11-30,154.862,157.667,154.432,155.84,1467000,0.0,0.0
2017-12-01,155.439,155.81,147.846,153.504,1735800,0.0,0.0
2017-12-04,156.563,160.178,156.084,156.103,1312800,0.0,0.0
2017-12-05,156.103,157.892,154.589,155.556,918200,0.0,0.0
2017-12-06,154.579,155.986,153.27,154.667,606400,0.0,0.0
2017-12-07,154.608,159.436,154.257,158.673,966100,0.0,0.0
2017-12-08,160.002,161.409,159.055,160.256,1094800,0.0,0.0
2017-12-11,160.774,161.869,159.397,160.081,949400,0.0,0.0
2017-12-12,160.256,162.064,159.436,159.914,832300,0.0,0.0
2017-12-13,159.27,161.918,156.709,160.071,948200,0.0,0.0
2017-12-14,160.081,161.527,157.276,157.491,990400,0.0,0.0
2017-12-15,159.084,161.82,158.634,160.54,1225900,0.0,0.0
2017-12-18,162.191,165.191,161.781,164.722,1292000,0.0,0.0
2017-12-19,165.504,166.442,161.253,162.582,1390100,0.0,0.0
2017-12-20,164.155,165.162,161.947,164.458,1419100,0.0,0.0
2017-12-21,165.817,166.843,163.823,166.579,1090300,0.0,0.0
2017-12-22,166.579,167.409,164.38,165.621,575000,0.0,0.0
2017-12-26,165.142,167.908,165.133,166.716,749700,0.0,0.0
2017-12-27,166.579,168.289,166.139,167.556,611000,0.0,0.0
2017-12-28,168.445,169.51,167.126,169.373,801600,0.0,0.0
2017-12-29,169.823,170.419,167.859,167.986,624500,0.0,0.0
2018-01-02,168.973,169.989,167.781,169.618,813300,0.0,0.0
2018-01-03,170.468,171.729,169.442,171.191,844100,0.0,0.0
2018-01-04,171.836,172.588,165.758,168.074,1331000,0.0,0.0
2018-01-05,169.051,169.364,165.631,167.468,1078600,0.0,0.0
2018-01-08,167.38,168.729,165.563,168.514,1623600,0.0,0.0
2018-01-09,168.807,169.569,166.803,168.494,981500,0.0,0.0
2018-01-10,167.81,170.937,167.585,169.246,1100500,0.0,0.0
2018-01-11,170.82,175.881,170.654,175.881,1533900,0.0,0.0
2018-01-12,176.478,178.686,175.422,176.761,882600,0.0,0.0
2018-01-16,177.797,179.8,172.647,174.885,1083800,0.0,0.0
2018-01-17,174.68,176.556,173.468,176.057,693800,0.0,0.0
2018-01-18,176.214,177.64,175.666,177.103,814400,0.0,0.0
2018-01-19,177.552,180.044,176.693,179.477,1208300,0.0,0.0
2018-01-22,179.8,182.898,176.868,182.849,995400,0.0,0.0
2018-01-23,183.22,184.422,179.683,181.627,1531500,0.0,0.0
2018-01-24,182.214,182.81,179.683,181.285,1836900,0.0,0.0
2018-01-25,181.754,184.686,172.52,177.758,3108700,0.0,0.0
2018-01-26,180.474,182.976,176.321,181.139,1963200,0.0,0.0
2018-01-29,180.709,184.012,176.096,176.351,1996900,0.0,0.0
2018-01-30,173.018,178.813,172.754,177.982,1401100,0.0,0.0
2018-01-31,180.875,181.647,175.676,176.976,1420300,0.0,0.0
2018-02-01,176.556,179.341,174.377,175.549,1431400,0.0,0.0
2018-02-02,173.526,174.142,169.09,169.344,1496700,0.0,0.0
2018-02-05,167.8,171.992,162.778,162.905,2209500,0.0,0.0
2018-02-06,158.576,168.816,157.726,167.429,1982500,0.0,0.0
2018-02-07,166.598,172.041,166.422,169.618,1839700,0.0,0.0
2018-02-08,169.862,169.95,158.165,158.292,2291400,0.0,0.0
2018-02-09,160.755,162.641,152.449,160.511,2529300,0.0,0.0
2018-02-12,162.826,164.918,159.485,162.269,1551500,0.0,0.0
2018-02-13,161.331,163.637,160.774,162.533,1359300,0.0,0.0
2018-02-14,160.276,164.449,159.612,163.227,1284800,0.0,0.0
2018-02-15,165.181,165.817,160.364,163.423,1203600,0.0,0.0
2018-02-16,162.611,166.794,162.611,164.185,1047800,0.0,0.0
2018-02-20,163.374,170.761,162.993,168.318,1356900,0.0,0.0
2018-02-21,167.937,171.601,167.683,167.976,1293400,0.0,0.0
2018-02-22,169.686,172.412,168.65,171.162,1706000,0.0,0.0
2018-02-23,172.657,175.139,171.377,175.002,1317300,0.0,0.0
2018-02-26,176.243,176.937,173.312,176.507,1123100,0.0,0.0
2018-02-27,176.38,178.002,174.24,174.347,1138300,0.0,0.0
2018-02-28,175.364,175.881,171.044,171.093,1373500,0.0,0.0
2018-03-01,170.771,171.005,166.559,169.286,1782300,0.0,0.0
2018-03-02,168.709,173.067,165.631,172.569,1659800,0.0,0.0
2018-03-05,171.298,176.986,169.794,176.585,1325900,0.0,0.0
2018-03-06,176.653,181.598,174.474,180.767,1365600,0.0,0.0
2018-03-07,178.608,180.484,173.263,177.21,1883700,0.0,0.0
2018-03-08,177.396,180.201,175.901,179.175,885900,0.0,0.0
2018-03-09,180.894,185.233,179.663,185.077,1069600,0.0,0.0
2018-03-12,185.077,185.174,181.168,182.37,1347700,0.0,0.0
2018-03-13,183.357,186.386,181.862,182.389,908200,0.0,0.0
2018-03-14,183.621,183.914,179.907,180.601,889600,0.0,0.0
2018-03-15,181.774,182.37,178.207,178.735,1012400,0.0,0.0
2018-03-16,178.823,183.709,178.451,182.038,1089200,0.0,0.0
2018-03-19,181.383,181.832,178.676,181.168,1018300,0.0,0.0
2018-03-20,181.442,183.591,180.601,180.933,1037800,0.0,0.0
2018-03-21,180.748,185.956,180.298,182.995,913800,0.0,0.0
2018-03-22,179.8,181.979,175.481,176.145,1449100,0.0,0.0
2018-03-23,176.976,176.976,170.048,170.204,1143200,0.0,0.0
2018-03-26,173.575,176.683,171.895,176.448,1430700,0.0,0.0
2018-03-27,177.337,179.556,171.983,173.106,1135700,0.0,0.0
2018-03-28,173.175,173.175,165.093,165.25,1815400,0.0,0.0
2018-03-29,166.999,170.194,164.595,168.787,1567900,0.0,0.0
2018-04-02,168.113,168.797,159.836,162.797,1649800,0.0,0.0
2018-04-03,163.462,165.944,162.524,165.631,1340000,0.0,0.0
2018-04-04,161.282,170.409,160.706,169.715,1478000,0.0,0.0
2018-04-05,171.328,174.68,170.028,173.878,1356900,0.0,0.0
2018-04-06,172.198,175.197,165.738,168.211,1178700,0.0,0.0
2018-04-09,169.999,171.435,167.742,168.015,932500,0.0,0.0
2018-04-10,171.699,174.68,169.764,173.908,1115200,0.0,0.0
2018-04-11,171.934,174.269,169.667,169.999,1026700,0.0,0.0
2018-04-12,171.005,173.585,170.409,172.295,791600,0.0,0.0
2018-04-13,174.435,174.758,168.885,169.002,1289900,0.0,0.0
2018-04-16,170.693,172.803,168.572,170.155,1663500,0.0,0.0
2018-04-17,171.875,174.123,171.396,173.487,1456200,0.0,0.0
2018-04-18,175.539,177.513,174.523,175.891,2129300,0.0,0.0
2018-04-19,170.028,171.738,161.967,164.38,4919200,0.0,0.0
2018-04-20,166.022,166.295,158.908,159.494,2347600,0.0,0.0
2018-04-23,159.309,161.185,158.283,159.875,1244100,0.0,0.0
2018-04-24,160.511,161.165,150.553,152.859,2294100,0.0,0.0
2018-04-25,152.83,155.077,149.859,154.276,1413800,0.0,0.0
2018-04-26,154.999,155.371,150.162,151.804,1406500,0.0,0.0
2018-04-27,151.54,153.748,151.521,151.765,1089800,0.0,0.0
2018-04-30,151.804,152.273,146.469,146.576,1262900,0.0,0.0
2018-05-01,145.804,147.749,142.599,145.247,1859000,0.0,0.0
2018-05-02,145.648,148.53,145.306,145.882,1261800,0.0,0.0
2018-05-03,145.56,146.986,142.022,146.381,1420300,0.0,0.0
2018-05-04,146.185,150.719,144.7,149.732,1112700,0.0,0.0
2018-05-07,150.983,158.048,150.915,155.849,2258900,0.0,0.0
2018-05-08,155.019,157.325,154.345,155.693,1510900,0.0,0.0
2018-05-09,156.7,159.123,155.81,158.615,1180800,0.0,0.0
2018-05-10,160.041,163.344,159.397,162.563,1335500,0.0,0.0
2018-05-11,163.325,164.693,161.791,163.081,844900,0.0,0.0
2018-05-14,163.96,164.097,161.302,161.781,918300,0.0,0.0
2018-05-15,161.136,162.699,160.256,161.771,810900,0.0,0.0
2018-05-16,161.624,166.579,161.615,165.611,1061300,0.0,0.0
2018-05-17,165.523,167.478,164.556,166.471,842100,0.0,0.0
2018-05-18,166.559,168.465,165.67,165.944,804900,0.0,0.0
2018-05-21,167.527,170.605,166.628,169.813,818800,0.0,0.0
2018-05-22,170.028,171.416,162.738,162.973,1127000,0.0,0.0
2018-05-23,161.624,163.999,159.905,163.94,1213600,0.0,0.0
2018-05-24,162.211,164.986,160.745,163.589,928900,0.0,0.0
2018-05-25,162.817,163.022,157.384,158.243,1284800,0.0,0.0
2018-05-29,156.592,159.133,155.654,156.797,835700,0.0,0.0
2018-05-30,157.901,159.592,156.23,158.664,893100,0.0,0.0
2018-05-31,158.449,158.449,155.449,155.928,1261200,0.0,0.0
2018-06-01,157.52,161.644,157.012,159.543,1153700,0.0,0.0
2018-06-04,159.817,160.706,157.149,157.667,908100,0.0,0.0
2018-06-05,158.077,160.667,157.882,160.178,713100,0.0,0.0
2018-06-06,161.068,162.025,159.709,161.087,1079700,0.0,0.0
2018-06-07,161.732,163.921,160.628,162.426,1037900,0.0,0.0
2018-06-08,161.752,163.08,161.116,162.993,533700,0.0,0.0
2018-06-11,162.748,164.947,162.279,164.097,566300,0.0,0.0
2018-06-12,164.556,168.631,164.331,165.924,954600,0.0,0.0
2018-06-13,165.895,165.934,162.738,162.836,725800,0.0,0.0
2018-06-14,162.885,164.898,160.208,160.706,866200,0.0,0.0
2018-06-15,158.595,159.387,155.009,157.178,1866600,0.0,0.0
2018-06-18,155.488,160.061,155.009,159.592,983900,0.0,0.0
2018-06-19,157.051,157.462,152.752,155.752,1443700,0.0,0.0
2018-06-20,156.602,158.302,154.726,157.999,897900,0.0,0.0
2018-06-21,156.739,156.827,148.55,149.683,2113300,0.0,0.0
2018-06-22,154.345,157.139,150.973,151.413,2398700,0.0,0.0
2018-06-25,149.996,149.996,142.589,144.768,2172300,0.0,0.0
2018-06-26,145.706,146.341,142.98,144.114,1626200,0.0,0.0
2018-06-27,145.198,148.501,143.117,143.224,1544300,0.0,0.0
